route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id
12B,9ee6fb54-fe95-4ae5-aec0-752c0780cffd,aee1c4f1-230b-49b7-988b-c387dc5f36ea,3663e74c-e6a9-4f15-94c5-a7c75caa0d7a,BARRIE SOUTH GO,0,52da182a-4b1b-41cf-8a04-776c6b6685d0
8B,9ee6fb54-fe95-4ae5-aec0-752c0780cffd,23f440b8-e351-45a2-b231-feb0f134e8e4,b02a2607-bef0-41ac-b7d5-5debe45ec83c,Crosstown/Essa to Georgian College ,0,45a4f007-3079-4de2-9022-7152798175ba
8B,9ee6fb54-fe95-4ae5-aec0-752c0780cffd,c58346ce-00f4-409a-9532-5b7f6b008688,f6f2521e-ca13-4e6f-b79a-a4c1af02136b,Crosstown/Essa to Park Place ,1,f1932bd7-4014-468e-8e5c-b19be7e24d87
7A,9ee6fb54-fe95-4ae5-aec0-752c0780cffd,a6d08429-f2e7-4c07-8bfa-fc5f2f8d01be,bcee9585-8175-4234-908d-b8da423a6202,GROVE to Georgian College,0,f548ae5d-b986-43fc-8a06-a115658e671b
101,8f9838c0-bc19-455c-ae8e-5463323587b3,9b2703a6-d919-4c38-9a13-a1092a51dba5,9170efc9-6722-4a0c-ab51-1c0c0cce06bb,Blue,0,75603823-446c-47d5-bf46-b116bc257648
7B,9ee6fb54-fe95-4ae5-aec0-752c0780cffd,fe36aa4c-dfc2-4419-8ea5-b849aa5751a5,8668f823-571f-4aec-b96a-a1afe5590646,BEAR CREEK to Park Place,0,0c7b47ae-9e97-4e0b-8ff9-cf1dc7f89c2b
400,9ee6fb54-fe95-4ae5-aec0-752c0780cffd,660823fd-64cc-415a-84af-a128c0085766,1b47bde0-4d1d-4794-bfcb-65b91be20ca9,EXPRESS  to RVH,0,c6d9fbd3-a27a-4886-a6bf-cbd1cafcd997
7A,3deb4186-b7cd-4e38-9ec5-a3fdf52e0157,3015bbed-d5a2-4f12-931c-c4aea145b12f,bcee9585-8175-4234-908d-b8da423a6202,GROVE to Georgian College,0,4d9b7895-1b72-478d-a488-d8c622aba0d3
8A,3deb4186-b7cd-4e38-9ec5-a3fdf52e0157,26b5a740-89ab-4509-bbd6-48150d84579c,7c643bdc-a36e-4feb-be5b-28168758ceaf,RVH/YONGE to Park Place,1,cde311c7-2fe1-466b-b1d6-8b0aacfc98c1
8A,44a51a1e-1453-4359-ae8c-348b0cf039d8,d25c127a-b88e-4028-9178-3270f7173ed7,c244e423-dfe4-4d0b-857a-3a15342eb75b,RVH/YONGE to Georgian College,0,df5bae38-d741-411a-ab9f-c38c6f221acc
2B,44a51a1e-1453-4359-ae8c-348b0cf039d8,4f8b8ee3-56d5-4338-b8f4-517ae39c33dc,0b207682-7778-4958-a780-fdcbc9e02ba7,PARK PLACE to Park Place,0,02520726-d8b9-42e3-bd01-ba86965099a1
8A,44a51a1e-1453-4359-ae8c-348b0cf039d8,3271747f-1364-4579-9e61-2ca9c18f1e86,c244e423-dfe4-4d0b-857a-3a15342eb75b,RVH/YONGE to Georgian College,0,2c9fe245-7533-480f-a0e3-2d8777c39806
8A,44a51a1e-1453-4359-ae8c-348b0cf039d8,16d49d0a-dbcb-46bf-86ec-2ae1e4e23367,c244e423-dfe4-4d0b-857a-3a15342eb75b,RVH/YONGE to Georgian College,0,2c9fe245-7533-480f-a0e3-2d8777c39806
8A,44a51a1e-1453-4359-ae8c-348b0cf039d8,cc0c9ab7-5c2a-468e-a0a3-a732a902045c,7bcda362-898c-4118-9056-698444ba7e5d,RVH/YONGE to Georgian College,0,7213cdcd-419d-4c45-a40d-5f2d8faa4d37
12B,44a51a1e-1453-4359-ae8c-348b0cf039d8,b2688981-b187-4476-8478-34cd732d17fe,3663e74c-e6a9-4f15-94c5-a7c75caa0d7a,BARRIE SOUTH GO,0,024a8373-54f0-4a29-ace4-df3bde661958
12B,44a51a1e-1453-4359-ae8c-348b0cf039d8,c7970d93-6981-4880-a80a-9c08d6842eae,3663e74c-e6a9-4f15-94c5-a7c75caa0d7a,BARRIE SOUTH GO,0,f551f1c4-0387-4542-b9eb-bec0fb6c9275
100,44a51a1e-1453-4359-ae8c-348b0cf039d8,e6288f1b-6b0a-408f-9740-499ea5d7232a,db3414d7-3d13-4595-8456-beb9157f3f7a,Red Express  to Downtown Barrie Terminal,0,ac17029f-4f5a-4113-a7de-dbee5aec9e6d
2B,44a51a1e-1453-4359-ae8c-348b0cf039d8,bf132b51-0731-4022-8612-f22899f431e2,0b207682-7778-4958-a780-fdcbc9e02ba7,PARK PLACE to Park Place,0,7a9dc9bb-725d-4d57-820a-8e1cc6cd02ea
10,44a51a1e-1453-4359-ae8c-348b0cf039d8,ba5ae348-b8c2-4b7f-95d9-c433ada5d9bd,a3bf91dc-b99a-4c7d-a477-713a13e7153f,NORTH LOOP to Downtown Barrie Terminal,0,900c5498-e562-40c7-a6dc-44cc564cadef
12B,8f9838c0-bc19-455c-ae8e-5463323587b3,14518770-df04-4296-b73a-8bdc91b2d53e,3663e74c-e6a9-4f15-94c5-a7c75caa0d7a,BARRIE SOUTH GO,0,060a54ca-456f-4802-89c4-a4c81ec27290
