shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
461dc0a9-91bb-42a9-925b-18239a722a4b,44.3242593704947,-79.7175046539099,72,10627.81
8668f823-571f-4aec-b96a-a1afe5590646,44.3329727138639,-79.6898010037098,176,19714.57
d9134dc3-c009-4854-a90b-ed9ee2c505bf,44.366855,-79.69581395,40,3009.57
7c643bdc-a36e-4feb-be5b-28168758ceaf,44.3710581583415,-79.6861399523103,188,12329.12
84d8f74b-d338-4a1b-9b52-2b613f325001,44.4131822307304,-79.7014648172552,58,3922.34
bcee9585-8175-4234-908d-b8da423a6202,44.3741883609207,-79.6889828517238,126,15458.31
84d8f74b-d338-4a1b-9b52-2b613f325001,44.376339250187,-79.6928762507619,128,10614.04
b02a2607-bef0-41ac-b7d5-5debe45ec83c,44.4007396258388,-79.7146345978836,86,10629.76
9170efc9-6722-4a0c-ab51-1c0c0cce06bb,44.4122347632031,-79.6730689989495,104,7834.73
5f078fa5-240f-4aec-891c-957dc258acef,44.415431139445,-79.661177436472,1,5.32
8668f823-571f-4aec-b96a-a1afe5590646,44.3749750528,-79.6887479866072,78,5948.72
e0f4e937-0dcd-420c-8c21-5559d555a388,44.358461,-79.682381,97,13829.03
d6c3ef6a-9b88-4156-b683-2b209ceb83b1,44.3845332382188,-79.6909724104281,98,8755.39
dfd89112-4c60-4462-821d-6102e5c0ee1a,44.3647921535842,-79.6973089392946,111,11642.26
7c643bdc-a36e-4feb-be5b-28168758ceaf,44.3642951436508,-79.6600268985334,218,14684.23
7bcda362-898c-4118-9056-698444ba7e5d,44.3914759007424,-79.6766932512634,51,3424.37
5447afc0-6b5d-4291-bc1a-e51cf8e418e4,44.3409414803544,-79.6801702916317,2,63
e9cf3849-6fce-420e-9e51-84506526dd07,44.3746523303738,-79.6901553021975,85,12773.8
d6c3ef6a-9b88-4156-b683-2b209ceb83b1,44.3950806073346,-79.6667481410359,66,5716.53
7c643bdc-a36e-4feb-be5b-28168758ceaf,44.351164310917,-79.6293859831959,245,17638.92
c244e423-dfe4-4d0b-857a-3a15342eb75b,44.3791587165771,-79.6902441057492,247,20277.87
e0f4e937-0dcd-420c-8c21-5559d555a388,44.3985375544438,-79.6979186901314,146,19487.82
c244e423-dfe4-4d0b-857a-3a15342eb75b,44.3432157711594,-79.6783083533567,67,6055.41
e0f4e937-0dcd-420c-8c21-5559d555a388,44.35403734,-79.66165791,52,7183.35
98ed568c-5eba-46aa-a22d-f8bc07b6f0c4,44.4149056679597,-79.7026051703856,94,8737.83
b02a2607-bef0-41ac-b7d5-5debe45ec83c,44.4130628822729,-79.7015870341138,145,13190.21
3ae649a7-dd18-4022-ae2f-5ef19267777c,44.3542166757528,-79.6993714851394,154,17530.24
bcee9585-8175-4234-908d-b8da423a6202,44.3868381946774,-79.6909403209496,163,17471.91
7e250ed0-2659-4a7b-8bad-c91367e9291c,44.380282474276,-79.7289542230522,15,1450.05
e0f4e937-0dcd-420c-8c21-5559d555a388,44.352537,-79.680602,95,13155.7
bcee9585-8175-4234-908d-b8da423a6202,44.339158095946,-79.7226361457343,71,8050.17
b02a2607-bef0-41ac-b7d5-5debe45ec83c,44.3893772947604,-79.7110837009802,75,8995.82
bcee9585-8175-4234-908d-b8da423a6202,44.3276948826131,-79.6883044951144,35,2313.69
4f73e307-25ce-435e-a612-8e77f60478ed,44.4073044512153,-79.6848232302852,112,9039.19
3663e74c-e6a9-4f15-94c5-a7c75caa0d7a,44.34860422,-79.62718871,187,21109.03
7c643bdc-a36e-4feb-be5b-28168758ceaf,44.3624756739082,-79.6577272046378,220,14956.77
d9134dc3-c009-4854-a90b-ed9ee2c505bf,44.3255093609043,-79.7291460751383,98,9271.17
42006b6d-c6b6-43c4-ae1d-a3e0c93f4b76,44.4069760452505,-79.7092521900032,56,5685.55
50e981a6-4354-4d9b-9b39-d7a5e68495fc,44.33243152,-79.69856992,17,2135.05
0b207682-7778-4958-a780-fdcbc9e02ba7,44.3873782332033,-79.6945230681408,13,501.94
3ae649a7-dd18-4022-ae2f-5ef19267777c,44.3757162711123,-79.6890443216381,202,20542.63
5f078fa5-240f-4aec-891c-957dc258acef,44.3461887029545,-79.7027012936083,94,12086.46
461dc0a9-91bb-42a9-925b-18239a722a4b,44.3742412055425,-79.6889022002296,144,19543.59
e0f4e937-0dcd-420c-8c21-5559d555a388,44.402915,-79.701782,150,20063.11
b02a2607-bef0-41ac-b7d5-5debe45ec83c,44.4070668165128,-79.7095878249161,108,11860.59
3ae649a7-dd18-4022-ae2f-5ef19267777c,44.3926123731839,-79.6734953449678,261,23975.23
4f73e307-25ce-435e-a612-8e77f60478ed,44.403534,-79.706866,42,5152.82
5447afc0-6b5d-4291-bc1a-e51cf8e418e4,44.3654594548909,-79.7134744764987,65,6517.19
f6f2521e-ca13-4e6f-b79a-a4c1af02136b,44.3486086764398,-79.6273551817798,320,29214.17
f6f2521e-ca13-4e6f-b79a-a4c1af02136b,44.3951288008285,-79.6619957207874,76,5297.09
7e250ed0-2659-4a7b-8bad-c91367e9291c,44.3785363437765,-79.7347649860516,11,939.52
98ed568c-5eba-46aa-a22d-f8bc07b6f0c4,44.4160079607968,-79.6789985703825,70,6205.2
98ed568c-5eba-46aa-a22d-f8bc07b6f0c4,44.3963492371571,-79.7271280532562,160,13072.11
84d8f74b-d338-4a1b-9b52-2b613f325001,44.4139022789773,-79.6707027059081,17,463.31
f6f2521e-ca13-4e6f-b79a-a4c1af02136b,44.3410815247758,-79.6800098406731,266,23278.72
7bcda362-898c-4118-9056-698444ba7e5d,44.414484,-79.663549,99,9055.03
3663e74c-e6a9-4f15-94c5-a7c75caa0d7a,44.3752417332087,-79.6908575868848,50,5306.82
db3414d7-3d13-4595-8456-beb9157f3f7a,44.4146220319302,-79.6655499432446,92,8451.97
e9cf3849-6fce-420e-9e51-84506526dd07,44.4158387126661,-79.6534136926514,176,21103.32
7bcda362-898c-4118-9056-698444ba7e5d,44.39037224,-79.68509193,39,2733.07
c244e423-dfe4-4d0b-857a-3a15342eb75b,44.3912452585436,-79.6790897204808,290,22832.25
afbfa417-e291-4d8c-b786-9bde91c721a0,44.3283316647392,-79.7151209097202,69,10123.86
0b215ee1-13d8-4256-853f-4cd5708f8694,44.3702011925102,-79.6692715388102,23,4076.52
dfd89112-4c60-4462-821d-6102e5c0ee1a,44.3914971763441,-79.6772736751991,62,6646.51
3ae649a7-dd18-4022-ae2f-5ef19267777c,44.33128177,-79.70367789,75,9096.43
dfd89112-4c60-4462-821d-6102e5c0ee1a,44.4136611783836,-79.6687551768117,5,202
5447afc0-6b5d-4291-bc1a-e51cf8e418e4,44.37265817,-79.73537759,82,9345.29
d6c3ef6a-9b88-4156-b683-2b209ceb83b1,44.4120865709833,-79.6691320639331,0,0
b02a2607-bef0-41ac-b7d5-5debe45ec83c,44.4128981979494,-79.7023713756462,142,13124.38
afbfa417-e291-4d8c-b786-9bde91c721a0,44.335151424119,-79.7190587055122,93,13662.66
84d8f74b-d338-4a1b-9b52-2b613f325001,44.4105134722501,-79.6767968019362,32,1166.28
7c643bdc-a36e-4feb-be5b-28168758ceaf,44.4120865709833,-79.6691320639331,0,0
8b413dfb-4f30-4f82-977f-eaa13057a5d3,44.3353485664933,-79.7108913785751,48,6439.05
50e981a6-4354-4d9b-9b39-d7a5e68495fc,44.3712322016724,-79.6925294744411,84,12351.11
b02a2607-bef0-41ac-b7d5-5debe45ec83c,44.3988682546069,-79.7187904196088,83,10239.66
8668f823-571f-4aec-b96a-a1afe5590646,44.39395278,-79.6942707,28,2791.9
3663e74c-e6a9-4f15-94c5-a7c75caa0d7a,44.3403988199576,-79.6701184328516,130,12520.93
e0f4e937-0dcd-420c-8c21-5559d555a388,44.3390889998585,-79.6794273554253,77,11421.07
ce675e37-8288-4914-afaa-9ec06211105a,44.3886543018079,-79.6910854490329,1,120.71
5f078fa5-240f-4aec-891c-957dc258acef,44.4133999694502,-79.6689753590986,17,907.08
dfd89112-4c60-4462-821d-6102e5c0ee1a,44.3247544166724,-79.7322263982475,173,18074.62
e0f4e937-0dcd-420c-8c21-5559d555a388,44.387753,-79.690237,135,18062.74
c244e423-dfe4-4d0b-857a-3a15342eb75b,44.3722885357741,-79.6918080352287,225,19010.92
a3bf91dc-b99a-4c7d-a477-713a13e7153f,44.4020750699446,-79.6642157487105,222,15006.74
b02a2607-bef0-41ac-b7d5-5debe45ec83c,44.4114266914898,-79.6890508031726,170,14622.68
a3bf91dc-b99a-4c7d-a477-713a13e7153f,44.3969508646101,-79.7277222411467,96,5516.3
d9134dc3-c009-4854-a90b-ed9ee2c505bf,44.3393499832199,-79.7088458902014,69,6301.54
f6f2521e-ca13-4e6f-b79a-a4c1af02136b,44.3555105252305,-79.6993054450139,168,12706.96
98ed568c-5eba-46aa-a22d-f8bc07b6f0c4,44.4092130431138,-79.709769179514,104,9649.91
7c643bdc-a36e-4feb-be5b-28168758ceaf,44.3944009,-79.71562628,123,7475.43
5447afc0-6b5d-4291-bc1a-e51cf8e418e4,44.3490323832304,-79.7092651599413,43,4468.4
8b413dfb-4f30-4f82-977f-eaa13057a5d3,44.4104614425435,-79.6685374842606,150,21812.28
461dc0a9-91bb-42a9-925b-18239a722a4b,44.3748527989147,-79.6889764131063,140,19465.38
a3bf91dc-b99a-4c7d-a477-713a13e7153f,44.3970621197016,-79.7354807745592,112,6248.07
42006b6d-c6b6-43c4-ae1d-a3e0c93f4b76,44.4109480572923,-79.6752364836656,131,9945.79
4f73e307-25ce-435e-a612-8e77f60478ed,44.4121294863301,-79.6692795854378,156,10891.51
afbfa417-e291-4d8c-b786-9bde91c721a0,44.34205309,-79.70697499,106,15423.78
c244e423-dfe4-4d0b-857a-3a15342eb75b,44.3487886615926,-79.7028730770966,196,16190.47
c244e423-dfe4-4d0b-857a-3a15342eb75b,44.33987811,-79.71668472,177,14358.9
c244e423-dfe4-4d0b-857a-3a15342eb75b,44.41637423,-79.65657733,331,27891.86
c244e423-dfe4-4d0b-857a-3a15342eb75b,44.3396234916347,-79.7181986352814,175,14235.07
f6f2521e-ca13-4e6f-b79a-a4c1af02136b,44.3265123881818,-79.7159575406882,237,19456.62
d9134dc3-c009-4854-a90b-ed9ee2c505bf,44.3415927113208,-79.6625704112913,175,17812.43
e0f4e937-0dcd-420c-8c21-5559d555a388,44.3323828061983,-79.6775730909445,71,10653.68
bcee9585-8175-4234-908d-b8da423a6202,44.4090828709305,-79.6681700443244,201,21641.93
84d8f74b-d338-4a1b-9b52-2b613f325001,44.4081602073727,-79.6820637741663,34,1659.42
dfd89112-4c60-4462-821d-6102e5c0ee1a,44.3944080782158,-79.657150652829,44,4923.42
d6c3ef6a-9b88-4156-b683-2b209ceb83b1,44.3741835568618,-79.6889794912449,112,9930.12
4f73e307-25ce-435e-a612-8e77f60478ed,44.4082925822344,-79.6815088391313,120,9333.7
c244e423-dfe4-4d0b-857a-3a15342eb75b,44.3873903955643,-79.6900567180537,265,21293.81
e9cf3849-6fce-420e-9e51-84506526dd07,44.3219724520084,-79.7188191988857,20,4309.47
5447afc0-6b5d-4291-bc1a-e51cf8e418e4,44.3868950859228,-79.6954134072855,112,14124.55
bcee9585-8175-4234-908d-b8da423a6202,44.4031451911888,-79.6838151485709,188,20038.46
dfd89112-4c60-4462-821d-6102e5c0ee1a,44.3505241441822,-79.7009311710995,126,13270.77
f6f2521e-ca13-4e6f-b79a-a4c1af02136b,44.3328494607732,-79.6956955337636,246,21297.22
7c643bdc-a36e-4feb-be5b-28168758ceaf,44.3754602417641,-79.6914092949556,149,10768.53
c244e423-dfe4-4d0b-857a-3a15342eb75b,44.39346245,-79.67096589,299,23531.19
dfd89112-4c60-4462-821d-6102e5c0ee1a,44.3500024952522,-79.6290613752173,258,30047.57
3663e74c-e6a9-4f15-94c5-a7c75caa0d7a,44.3508286847459,-79.6281642271132,195,21604.11
a3bf91dc-b99a-4c7d-a477-713a13e7153f,44.3869702879258,-79.7089942346656,34,2357.43
a3bf91dc-b99a-4c7d-a477-713a13e7153f,44.4087029641094,-79.711320532043,145,8697.11
5447afc0-6b5d-4291-bc1a-e51cf8e418e4,44.3462580237838,-79.7026440675876,37,3855.68
f6f2521e-ca13-4e6f-b79a-a4c1af02136b,44.3393131035696,-79.6804302798975,261,23076.12
d6c3ef6a-9b88-4156-b683-2b209ceb83b1,44.4152515778096,-79.6593701636416,27,1177.64
50e981a6-4354-4d9b-9b39-d7a5e68495fc,44.3562553948449,-79.698834103447,75,10585.42
5f078fa5-240f-4aec-891c-957dc258acef,44.3515438891657,-79.6999823864295,85,11293.71
b02a2607-bef0-41ac-b7d5-5debe45ec83c,44.4071513061018,-79.7100840336134,111,11902.26
dfd89112-4c60-4462-821d-6102e5c0ee1a,44.3500329609939,-79.6645044489057,240,25851.12
4f73e307-25ce-435e-a612-8e77f60478ed,44.4113096951432,-79.6734063534242,132,10104.26
42006b6d-c6b6-43c4-ae1d-a3e0c93f4b76,44.4132536725018,-79.6689855193339,154,10788.96
4f73e307-25ce-435e-a612-8e77f60478ed,44.38697443,-79.70892086,21,2503.83
c244e423-dfe4-4d0b-857a-3a15342eb75b,44.3227937473911,-79.722472328993,138,11161.1
3663e74c-e6a9-4f15-94c5-a7c75caa0d7a,44.3618098753848,-79.6262363035617,162,17483.97
f6f2521e-ca13-4e6f-b79a-a4c1af02136b,44.390461059628,-79.691086496469,106,7741.84
9170efc9-6722-4a0c-ab51-1c0c0cce06bb,44.4155613332633,-79.6624339370952,45,6149.22
afbfa417-e291-4d8c-b786-9bde91c721a0,44.3300552266869,-79.7254597977078,87,12871.52
50e981a6-4354-4d9b-9b39-d7a5e68495fc,44.3745707836523,-79.6902693882386,89,12763.36
b02a2607-bef0-41ac-b7d5-5debe45ec83c,44.4109105514335,-79.6735636230964,195,16226.9
0b207682-7778-4958-a780-fdcbc9e02ba7,44.3391170001326,-79.6801339662164,154,14464.73
7c643bdc-a36e-4feb-be5b-28168758ceaf,44.3695592842487,-79.6676073826997,211,13843.27
98ed568c-5eba-46aa-a22d-f8bc07b6f0c4,44.3985925610153,-79.6653213764542,32,3022.13
8668f823-571f-4aec-b96a-a1afe5590646,44.4072589679897,-79.6744054121726,2,308.32
7c643bdc-a36e-4feb-be5b-28168758ceaf,44.3716409238459,-79.6786229448396,196,12930.28
6933948c-3207-482d-becf-3eb5710e1c5c,44.3872894105476,-79.6901365897447,23,1684.62
84d8f74b-d338-4a1b-9b52-2b613f325001,44.3902950899113,-79.7119669693905,110,8018.61
e9cf3849-6fce-420e-9e51-84506526dd07,44.3548817548085,-79.6992157220373,70,10427.63
461dc0a9-91bb-42a9-925b-18239a722a4b,44.3633105971402,-79.6972174762021,128,17979.59
d9134dc3-c009-4854-a90b-ed9ee2c505bf,44.3342829171568,-79.719757793132,87,7829.43
461dc0a9-91bb-42a9-925b-18239a722a4b,44.3355419791344,-79.6849049289759,60,7587.63
7c643bdc-a36e-4feb-be5b-28168758ceaf,44.371118508048,-79.6867461315838,187,12280.51
c244e423-dfe4-4d0b-857a-3a15342eb75b,44.3405414330134,-79.7135258611822,180,14621.27
b02a2607-bef0-41ac-b7d5-5debe45ec83c,44.4030626240982,-79.7079653180658,95,11223.17
4f73e307-25ce-435e-a612-8e77f60478ed,44.3992562490973,-79.7179351796772,32,4148.08
98ed568c-5eba-46aa-a22d-f8bc07b6f0c4,44.3959413260386,-79.7338267416342,148,12454.51
0b207682-7778-4958-a780-fdcbc9e02ba7,44.3762450770877,-79.7199190962453,30,2869.82
3ae649a7-dd18-4022-ae2f-5ef19267777c,44.3739253232581,-79.6897531198448,197,20264.21
f6f2521e-ca13-4e6f-b79a-a4c1af02136b,44.3508181722831,-79.6281490304826,328,29696.17
a3bf91dc-b99a-4c7d-a477-713a13e7153f,44.3875303329751,-79.6899308089839,253,18478.29
84d8f74b-d338-4a1b-9b52-2b613f325001,44.4128092296665,-79.6716031140414,20,606.37
0b207682-7778-4958-a780-fdcbc9e02ba7,44.3762960423447,-79.7201448915349,32,2889.75
b3c07c3b-f794-479c-84a7-dafa8e48b388,44.3555989398912,-79.6443172664113,68,5042.35
8b413dfb-4f30-4f82-977f-eaa13057a5d3,44.3410775837921,-79.6798169771278,5,97.81
2540d374-8e20-4296-a37c-9a127daa37bb,44.37959209,-79.69351954,105,16574.52
e0f4e937-0dcd-420c-8c21-5559d555a388,44.3445499682249,-79.6784764505632,93,12252.15
3bfee775-ec07-4248-a65d-99a1b290e29e,44.4145313078498,-79.6631868228629,77,7288.87
0b207682-7778-4958-a780-fdcbc9e02ba7,44.3759121029829,-79.7323853730273,56,4788.37
0b207682-7778-4958-a780-fdcbc9e02ba7,44.3491014766237,-79.7097202795351,115,10228.95
3ae649a7-dd18-4022-ae2f-5ef19267777c,44.3742508136505,-79.6898565762442,194,20216.27
98ed568c-5eba-46aa-a22d-f8bc07b6f0c4,44.4020886362844,-79.6640278198736,36,3452.54
98ed568c-5eba-46aa-a22d-f8bc07b6f0c4,44.4128759762028,-79.7031435920665,97,8967.67
e9cf3849-6fce-420e-9e51-84506526dd07,44.3857946524221,-79.6914871682386,113,14499.53
b02a2607-bef0-41ac-b7d5-5debe45ec83c,44.4075890022911,-79.711854777815,116,12053.71
98ed568c-5eba-46aa-a22d-f8bc07b6f0c4,44.416756,-79.686628,76,7065.04
42006b6d-c6b6-43c4-ae1d-a3e0c93f4b76,44.4143027306289,-79.6690191957936,148,10664.31
f6f2521e-ca13-4e6f-b79a-a4c1af02136b,44.3454591539776,-79.6697395843112,287,24390.92
4f73e307-25ce-435e-a612-8e77f60478ed,44.4088289666922,-79.710598804181,67,6127.08
3ae649a7-dd18-4022-ae2f-5ef19267777c,44.3405376517432,-79.7133993145968,132,15281.6
e9cf3849-6fce-420e-9e51-84506526dd07,44.3741499284384,-79.6899607510908,92,13039.22
7bcda362-898c-4118-9056-698444ba7e5d,44.4146646793352,-79.6532762203517,78,7900.48
4f73e307-25ce-435e-a612-8e77f60478ed,44.3987361023827,-79.719067160212,30,4041.22
98ed568c-5eba-46aa-a22d-f8bc07b6f0c4,44.3907913241523,-79.6988184865314,249,17646.43
7bcda362-898c-4118-9056-698444ba7e5d,44.3903620177723,-79.6875199489307,35,2540.24
98ed568c-5eba-46aa-a22d-f8bc07b6f0c4,44.4112880887398,-79.7050913446091,102,9212.82
3ae649a7-dd18-4022-ae2f-5ef19267777c,44.3650515686022,-79.696923388845,173,18767.24
b3c07c3b-f794-479c-84a7-dafa8e48b388,44.3610631476135,-79.6560054953643,56,3927.56
afbfa417-e291-4d8c-b786-9bde91c721a0,44.3715010217214,-79.6923525023989,133,18962.05
b3c07c3b-f794-479c-84a7-dafa8e48b388,44.3748627469123,-79.68865047093,3,146.12
7bcda362-898c-4118-9056-698444ba7e5d,44.3913965961097,-79.6776530885752,48,3345.15
9170efc9-6722-4a0c-ab51-1c0c0cce06bb,44.4124837278095,-79.6689713096112,84,7165.6
5f078fa5-240f-4aec-891c-957dc258acef,44.3391109999133,-79.6802633184748,115,15369.32
8668f823-571f-4aec-b96a-a1afe5590646,44.3390779220612,-79.7226902317096,126,13318.49
e9cf3849-6fce-420e-9e51-84506526dd07,44.4142875950236,-79.6688825751563,202,22621.65
98ed568c-5eba-46aa-a22d-f8bc07b6f0c4,44.397197360146,-79.7308131363214,153,12732.06
0b215ee1-13d8-4256-853f-4cd5708f8694,44.3574361279929,-79.648798070667,10,1900.02
e9cf3849-6fce-420e-9e51-84506526dd07,44.34205309,-79.70697499,55,8843.79
5447afc0-6b5d-4291-bc1a-e51cf8e418e4,44.355333,-79.714754,52,5338.15
7c643bdc-a36e-4feb-be5b-28168758ceaf,44.4111414747722,-79.6999864523061,65,3631.41
3663e74c-e6a9-4f15-94c5-a7c75caa0d7a,44.3624518525258,-79.6150221686047,172,18568.99
a3bf91dc-b99a-4c7d-a477-713a13e7153f,44.39616283,-79.72350518,85,5124.24
7c643bdc-a36e-4feb-be5b-28168758ceaf,44.4121807353696,-79.6688369237773,2,26.42
3663e74c-e6a9-4f15-94c5-a7c75caa0d7a,44.367876912734,-79.6885343098185,67,6510.09
98ed568c-5eba-46aa-a22d-f8bc07b6f0c4,44.3828325071415,-79.7185689482244,207,15206.58
8668f823-571f-4aec-b96a-a1afe5590646,44.40000377,-79.68909394,18,1741.39
dfd89112-4c60-4462-821d-6102e5c0ee1a,44.3741475264074,-79.6899540301329,99,10021.07
c244e423-dfe4-4d0b-857a-3a15342eb75b,44.3218976336381,-79.719320702108,136,10891.28
e9cf3849-6fce-420e-9e51-84506526dd07,44.4124116356798,-79.669355064547,207,22839.87
f6f2521e-ca13-4e6f-b79a-a4c1af02136b,44.40830721,-79.65458849,47,2594.5
3663e74c-e6a9-4f15-94c5-a7c75caa0d7a,44.34902631,-79.67005942,141,13485.99
db3414d7-3d13-4595-8456-beb9157f3f7a,44.4143631521958,-79.6686884713013,86,8125.6
3ae649a7-dd18-4022-ae2f-5ef19267777c,44.4124866932949,-79.6691909737289,337,30009.09
3ae649a7-dd18-4022-ae2f-5ef19267777c,44.4013634077133,-79.6557858638909,299,26692.51
f6f2521e-ca13-4e6f-b79a-a4c1af02136b,44.3610810381125,-79.6975941543974,161,12070.06
dfd89112-4c60-4462-821d-6102e5c0ee1a,44.3739841880699,-79.6899271463016,100,10039.35
3ae649a7-dd18-4022-ae2f-5ef19267777c,44.3222441087893,-79.7205487064891,84,10993.74
dfd89112-4c60-4462-821d-6102e5c0ee1a,44.3487041688271,-79.7031342140789,130,13538.69
8b413dfb-4f30-4f82-977f-eaa13057a5d3,44.3408564830337,-79.6787048684779,7,189.66
98ed568c-5eba-46aa-a22d-f8bc07b6f0c4,44.3985038963016,-79.6786831747137,24,1926.07
84d8f74b-d338-4a1b-9b52-2b613f325001,44.4019622860148,-79.7108911764008,89,6156.43
461dc0a9-91bb-42a9-925b-18239a722a4b,44.3872894105476,-79.6901611656497,171,21354.61
f6f2521e-ca13-4e6f-b79a-a4c1af02136b,44.3953013854107,-79.6660778855445,84,5634.41
84d8f74b-d338-4a1b-9b52-2b613f325001,44.4141954661007,-79.6698664084037,15,389.29
bcee9585-8175-4234-908d-b8da423a6202,44.34901936,-79.73412737,88,9630.75
3ae649a7-dd18-4022-ae2f-5ef19267777c,44.3481460603393,-79.6699351223622,35,5024.01
7c643bdc-a36e-4feb-be5b-28168758ceaf,44.412566134643,-79.6689890384987,7,74.76
d9134dc3-c009-4854-a90b-ed9ee2c505bf,44.3500635538385,-79.6644474058852,168,16851.87
b3c07c3b-f794-479c-84a7-dafa8e48b388,44.3739193330154,-79.6888618744825,2,39.95
f6f2521e-ca13-4e6f-b79a-a4c1af02136b,44.3517342388286,-79.7000089756008,173,13131.01
a3bf91dc-b99a-4c7d-a477-713a13e7153f,44.4198566535533,-79.6895548198716,175,10993.83
c244e423-dfe4-4d0b-857a-3a15342eb75b,44.3345405561288,-79.7193537564473,165,13538.05
50e981a6-4354-4d9b-9b39-d7a5e68495fc,44.3748188212442,-79.6895088146314,91,12831.64
98ed568c-5eba-46aa-a22d-f8bc07b6f0c4,44.3874274604573,-79.6900837318394,1,29.02
c244e423-dfe4-4d0b-857a-3a15342eb75b,44.3390273128794,-79.680399930777,96,6718.64
3663e74c-e6a9-4f15-94c5-a7c75caa0d7a,44.353139752787,-79.664856214206,145,14266.82
8668f823-571f-4aec-b96a-a1afe5590646,44.3317477726784,-79.6891562318734,172,19567.45
b02a2607-bef0-41ac-b7d5-5debe45ec83c,44.4082925822344,-79.6815088391313,185,15513.81
7e250ed0-2659-4a7b-8bad-c91367e9291c,44.3886966348132,-79.6911914390293,37,5175.38
f6f2521e-ca13-4e6f-b79a-a4c1af02136b,44.3466880470025,-79.6638912364351,300,25604.68
c244e423-dfe4-4d0b-857a-3a15342eb75b,44.416432432725,-79.6591146852747,334,28098.34
1b47bde0-4d1d-4794-bfcb-65b91be20ca9,44.4122289976662,-79.6726089937543,68,13136.7
461dc0a9-91bb-42a9-925b-18239a722a4b,44.3396038913491,-79.7179992328882,100,14317.51
7bcda362-898c-4118-9056-698444ba7e5d,44.3893001177421,-79.6916374286644,24,1944.06
b3c07c3b-f794-479c-84a7-dafa8e48b388,44.3511894360443,-79.6293552386131,78,6405.59
bcee9585-8175-4234-908d-b8da423a6202,44.4100089152123,-79.673891523654,210,22334.83
3663e74c-e6a9-4f15-94c5-a7c75caa0d7a,44.3748175141675,-79.6904529291543,53,5364.98
b3c07c3b-f794-479c-84a7-dafa8e48b388,44.369452391038,-79.6674539521365,43,2622.8
98ed568c-5eba-46aa-a22d-f8bc07b6f0c4,44.3996858818306,-79.7296125170704,138,11680.37
c244e423-dfe4-4d0b-857a-3a15342eb75b,44.3548817548085,-79.6992157220373,205,16957.4
dfd89112-4c60-4462-821d-6102e5c0ee1a,44.3405735681594,-79.7130925586501,141,15039.04
a3bf91dc-b99a-4c7d-a477-713a13e7153f,44.42020676,-79.6902143,173,10927.75
f6f2521e-ca13-4e6f-b79a-a4c1af02136b,44.3916623412528,-79.676653633905,89,6566.65
3ae649a7-dd18-4022-ae2f-5ef19267777c,44.3410476803747,-79.6786545229628,49,6310.58
7e250ed0-2659-4a7b-8bad-c91367e9291c,44.3808122710407,-79.7266857893925,16,1639.58
afbfa417-e291-4d8c-b786-9bde91c721a0,44.3413617250781,-79.6800683494024,46,6443.79
3ae649a7-dd18-4022-ae2f-5ef19267777c,44.3934921210542,-79.6709331626295,266,24203.6
5f078fa5-240f-4aec-891c-957dc258acef,44.3434488697816,-79.6782440682751,108,14801.48
8668f823-571f-4aec-b96a-a1afe5590646,44.33987811,-79.71668472,131,13804.96
7bcda362-898c-4118-9056-698444ba7e5d,44.39260564,-79.67344728,54,3711.18
e0f4e937-0dcd-420c-8c21-5559d555a388,44.3679216516733,-79.692285966421,105,15486.04
dfd89112-4c60-4462-821d-6102e5c0ee1a,44.3226000262856,-79.7219796313035,184,19238.82
bcee9585-8175-4234-908d-b8da423a6202,44.3919267181378,-79.6926485467212,174,18181.48
c244e423-dfe4-4d0b-857a-3a15342eb75b,44.415244986579,-79.6662514212539,359,28891.61
f6f2521e-ca13-4e6f-b79a-a4c1af02136b,44.4146077533259,-79.6534000742271,44,1888.05
3ae649a7-dd18-4022-ae2f-5ef19267777c,44.3398294978298,-79.6804293022429,59,6630.99
bcee9585-8175-4234-908d-b8da423a6202,44.3259463623559,-79.6972627845385,44,3678.21
7c643bdc-a36e-4feb-be5b-28168758ceaf,44.4124337069852,-79.6688749524576,5,56.78
db3414d7-3d13-4595-8456-beb9157f3f7a,44.41059446701,-79.7063476762876,18,3095.15
e9cf3849-6fce-420e-9e51-84506526dd07,44.4155173951199,-79.662517653977,188,21957.23
c244e423-dfe4-4d0b-857a-3a15342eb75b,44.3677040557685,-79.6950314757246,220,18440.75
2540d374-8e20-4296-a37c-9a127daa37bb,44.35598594,-79.70986103,71,11937.61
461dc0a9-91bb-42a9-925b-18239a722a4b,44.35185862,-79.62838858,0,0
f6f2521e-ca13-4e6f-b79a-a4c1af02136b,44.3906648708921,-79.6928833516161,112,7904.57
8668f823-571f-4aec-b96a-a1afe5590646,44.36420057,-79.70745891,94,8342.42
e0f4e937-0dcd-420c-8c21-5559d555a388,44.4112849787175,-79.7080400827216,158,21170.86
b02a2607-bef0-41ac-b7d5-5debe45ec83c,44.4076405801538,-79.6841756003378,178,15282.85
bcee9585-8175-4234-908d-b8da423a6202,44.3703553796292,-79.7089136257802,110,13708.07
3bfee775-ec07-4248-a65d-99a1b290e29e,44.415408128214,-79.6627936072043,73,7183.9
461dc0a9-91bb-42a9-925b-18239a722a4b,44.3477346721128,-79.7037008346096,115,16120.48
c244e423-dfe4-4d0b-857a-3a15342eb75b,44.3846896117208,-79.6908145359547,256,20894.77
